Kategori,Nama_File,Contrast,Correlation,Energy,Homogeneity,Dissimilarity,Entropy,FFT_Mean,FFT_Std,Gabor_Mean
apel,istockphoto-104118859-612x612.jpg,7715.07,0.4825129174507772,0.2701674479260114,0.01,87.84,4.5,7077.11,111583.41,0.0
apel,istockphoto-104118859-612x612.jpg,7715.07,0.4825129174507772,0.2701674479260114,0.01,87.84,4.5,7077.11,111583.41,0.0
apel,istockphoto-1071724874-612x612.jpg,6861.22,0.4794275019988273,0.1765176902894578,0.01,82.83,5.38,5237.93,113243.56,0.0
apel,istockphoto-1071724874-612x612.jpg,6861.22,0.4794275019988273,0.1765176902894578,0.01,82.83,5.38,5237.93,113243.56,0.0
apel,istockphoto-1129330002-612x612.jpg,6864.61,0.4483641521853264,0.2853936079809723,0.01,82.85,4.43,5262.81,123826.54,0.0
apel,istockphoto-1129330002-612x612.jpg,6864.61,0.4483641521853264,0.2853936079809723,0.01,82.85,4.43,5262.81,123826.54,0.0
apel,istockphoto-1129330005-612x612.jpg,7354.3,0.4864613614987314,0.2385875976493894,0.01,85.76,4.77,5255.88,119861.29,0.0
apel,istockphoto-1129330005-612x612.jpg,7354.3,0.4864613614987314,0.2385875976493894,0.01,85.76,4.77,5255.88,119861.29,0.0
apel,istockphoto-1129330007-612x612.jpg,6963.14,0.4434225029206518,0.2993903536135343,0.01,83.45,4.36,5333.3,125870.92,0.0
apel,istockphoto-1129330007-612x612.jpg,6963.14,0.4434225029206518,0.2993903536135343,0.01,83.45,4.36,5333.3,125870.92,0.0
apel,istockphoto-1194909938-612x612.jpg,6522.39,0.4271465490632293,0.3013266874919826,0.01,80.76,4.26,4620.49,115556.02,0.0
apel,istockphoto-1194909938-612x612.jpg,6522.39,0.4271465490632293,0.3013266874919826,0.01,80.76,4.26,4620.49,115556.02,0.0
apel,istockphoto-1211615527-612x612.jpg,7065.44,0.5061193899540556,0.1600091436234012,0.01,84.06,5.47,5770.24,109400.44,0.0
apel,istockphoto-1211615527-612x612.jpg,7065.44,0.5061193899540556,0.1600091436234012,0.01,84.06,5.47,5770.24,109400.44,0.0
apel,istockphoto-1251667475-612x612.jpg,7819.37,0.5159360050020613,0.2107042369426985,0.01,88.43,4.93,5416.31,116448.28,0.0
apel,istockphoto-1251667475-612x612.jpg,7819.37,0.5159360050020613,0.2107042369426985,0.01,88.43,4.93,5416.31,116448.28,0.0
apel,istockphoto-1278670245-612x612.jpg,5341.22,0.3917619445069822,0.2166268770157419,0.01,73.08,4.84,5455.37,117270.86,0.0
apel,istockphoto-1278670245-612x612.jpg,5341.22,0.3917619445069822,0.2166268770157419,0.01,73.08,4.84,5455.37,117270.86,0.0
apel,istockphoto-1291262170-612x612.jpg,6563.53,0.4427774463281918,0.2483315832307247,0.01,81.02,4.67,5889.92,120607.79,0.0
apel,istockphoto-1291262170-612x612.jpg,6563.53,0.4427774463281918,0.2483315832307247,0.01,81.02,4.67,5889.92,120607.79,0.0
apel,istockphoto-1296217548-612x612.jpg,5366.33,0.4047483172928549,0.1784998202360666,0.01,73.26,5.21,4908.54,115419.27,0.0
apel,istockphoto-1296217548-612x612.jpg,5366.33,0.4047483172928549,0.1784998202360666,0.01,73.26,5.21,4908.54,115419.27,0.0
